station_id,city_name,date,season,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,snow_depth_mm,avg_wind_dir_deg,avg_wind_speed_kmh,peak_wind_gust_kmh,avg_sea_level_pres_hpa,sunshine_total_min
41571,Islamabad,1982-07-24,Summer,26.1,21.7,36.7,,,,,,,
03969,Dublin,1922-09-17,Autumn,,7.8,15.0,1.2,,,,,,
71863,Regina,1941-07-17,Summer,,15.0,28.9,0.0,,,,,,
44282,Tsetserleg,1973-05-31,Spring,11.7,4.0,,,,,,,,
48379,Phetchabun,1962-06-01,Summer,,25.8,33.3,1.4,,,,,,
72792,Olympia,1968-06-21,Summer,,7.8,21.1,9.9,0.0,,,,,
87046,San Salvador de Jujuy,2007-05-22,Autumn,11.8,,23.0,,,,,,,
43329,Pondicherry,1965-01-12,Winter,,,,0.0,,,,,,
35671,Jezkazgan,1971-04-01,Spring,4.7,-2.2,12.8,0.0,,,,,,
71706,Charlottetown,2003-01-06,Winter,-4.1,-6.2,-2.7,0.4,220.0,,,,,
72219,Atlanta,2015-01-09,Winter,-1.4,-5.5,5.0,0.0,0.0,,13.3,,1027.9,
10046,Kiel,2013-08-14,Summer,15.3,11.3,19.9,0.0,,257.0,18.0,48.2,1019.1,612.0
63894,Dar es Salaam,1981-10-13,Spring,26.9,19.0,32.0,0.0,,,,,,
43192,Panjim,1995-11-11,Autumn,25.2,20.1,,0.0,,,,,,
01465,Arendal,2013-10-01,Autumn,10.3,8.5,12.0,0.1,,,,,,
86297,Encarnación,1983-01-13,Summer,31.2,,34.4,25.6,,,,,,
03772,London,2020-08-15,Summer,18.2,16.6,19.4,0.8,,358.0,6.3,20.4,1014.6,
60525,Biskra,1908-06-01,Summer,,21.0,,,,,,,,
94767,Sydney,2011-04-11,Autumn,17.1,12.7,22.6,6.8,,288.0,15.7,,,
26233,Viljandi,1920-12-06,Winter,,,,0.0,,,,,,
48501,Koh Kong,1998-09-07,Autumn,27.2,20.0,32.0,2.0,,,,,,
27719,Tula,1995-10-29,Autumn,4.5,0.8,6.5,1.3,,,,,,
24959,Yakutsk,1980-09-28,Autumn,-1.9,-7.5,4.5,0.0,,,,,,
37472,Makhachkala,1959-10-14,Autumn,7.4,3.8,11.6,3.2,,,,,,
08080,Vitoria-Gasteiz,1993-10-24,Autumn,5.4,5.6,7.2,0.0,,,,,,
47632,Gifu,2003-09-29,Autumn,20.9,16.0,27.0,,,,,,,
78663,San Salvador,2021-12-03,Winter,27.1,19.0,30.2,0.0,,344.0,14.5,,1014.1,
65459,Koforidua,2019-10-23,Autumn,26.2,24.1,30.0,0.0,,,,,,
67633,Mongu,1978-03-04,Autumn,,,,10.0,,,,,,
01492,Oslo,2015-03-24,Spring,5.7,-0.5,11.1,0.1,0.0,,,,1005.9,
58321,Hefei,1959-11-07,Autumn,16.1,11.5,22.1,0.0,,,,,,
76903,San Marcos,1992-09-16,Autumn,25.2,20.5,33.0,9.1,,,,,,
72418,Dover,1953-02-20,Winter,,-0.6,14.4,0.0,0.0,,,,,
64458,Ouésso,1957-04-25,Spring,,22.8,32.6,0.0,,,,,,
47424,Tomakomai,1951-09-11,Autumn,,11.7,21.5,108.0,,,,,,
27930,Lipetsk,1984-08-22,Summer,,,,0.0,,,,,,
91182,Honolulu,1973-07-30,Summer,27.2,23.9,31.7,0.0,0.0,63.0,27.7,61.2,1017.2,666.0
68546,Mafeteng,2008-01-20,Summer,20.4,15.3,31.2,9.9,,,,,,
11858,Tatabánya,1924-03-11,Spring,,,6.5,,,,,,,
54527,Tianjin,1976-12-23,Winter,-1.2,-3.8,1.3,0.0,,,,,,
62721,Khartoum,2006-12-10,Winter,23.9,18.2,33.5,,,,,,,
02433,Falun,1997-08-21,Summer,,13.0,28.3,0.0,,,,,,
42724,Agartala,1961-07-19,Summer,27.6,25.0,,6.3,,,,,,
43333,Port Blair,1908-03-20,Spring,,,,0.0,,,,,,
72551,Lincoln,1949-06-23,Summer,,20.0,36.1,25.9,0.0,,,,,
42724,Agartala,1999-04-20,Spring,31.1,25.7,,,,,,,,
48552,Nakhon Si Thammarat,2008-01-25,Winter,26.0,23.7,30.2,33.3,,,,,,
80421,La Asunción,2000-12-29,Winter,27.2,,31.3,,,,,,,
47424,Tomakomai,1957-02-08,Winter,-3.3,-4.9,-1.5,1.3,,,,,,
12566,Kraków,1997-04-14,Spring,2.9,,,,,,,,,
68546,Mafeteng,2011-03-10,Autumn,20.2,13.9,30.8,0.8,,,,,,
34949,Stavropol,2020-03-03,Spring,8.1,-1.0,17.0,0.0,,172.0,13.5,,1019.8,
24959,Yakutsk,2010-01-12,Winter,-35.0,-38.8,-31.9,0.0,150.0,,2.1,,,
67775,Harare,1987-06-21,Winter,10.1,5.8,17.0,0.0,,,,,,
10384,Berlin,1954-03-11,Spring,1.4,-0.3,4.2,0.0,0.0,85.0,10.7,,1021.3,
22820,Petrozavodsk,1991-04-26,Spring,-0.8,-4.8,2.9,0.0,,,,,,
62387,Minya,2018-01-25,Winter,13.4,10.0,17.4,,,,,,,
11035,Vienna,2013-05-12,Spring,12.7,11.1,16.9,1.0,,,,,,
27199,Kirov,1950-11-15,Autumn,2.0,-0.1,3.3,2.1,,,,,,
36003,Pavlodar,1978-11-09,Autumn,0.3,,7.0,0.0,,,,,,
78762,Alajuela,2001-03-27,Spring,23.5,,,,,,,,,
68438,Kimberley,1963-05-15,Autumn,,7.3,15.1,0.0,,,,,,
48300,Mae Hong Son,1964-05-15,Spring,26.8,23.4,31.7,3.6,,,,,,
11120,Innsbruck,1990-09-12,Autumn,11.7,9.9,17.8,0.0,,,5.6,,,
68032,Maun,1978-10-11,Spring,,19.0,36.0,0.0,,,,,,
02590,Visby,1974-04-25,Spring,,1.1,5.0,0.0,,,,,,
62318,Damanhur,1976-02-04,Winter,14.3,7.0,18.0,,,,,,,
08181,Barcelona,1949-03-03,Spring,,-1.0,15.0,0.0,,,,,,
68449,Hlotse,2001-10-28,Spring,15.1,13.2,25.1,6.1,,,,,,
43418,Trincomalee,1980-11-11,Autumn,26.3,24.0,31.0,,,,,,,
17030,Samsun,1994-05-25,Spring,15.7,,,0.0,,,,,,
96837,Semarang,1984-11-25,Spring,26.9,23.5,30.2,,,,,,,
48620,Ipoh,1989-07-20,Summer,27.6,22.9,34.2,0.0,,,,,,
D1051,Dresden,1958-01-08,Winter,-1.0,-4.4,1.3,0.4,30.0,,,,1011.4,66.0
38847,Kulob,1988-12-03,Winter,,,,0.0,,,,,,
68312,Keetmanshoop,2002-06-28,Winter,8.1,0.1,12.5,0.0,,,,,,
26258,Pskov,1945-08-21,Summer,16.8,10.4,21.3,0.0,,,,,,
56778,Kunming,1985-08-26,Summer,20.4,16.7,27.0,1.6,,,,,,
06720,Sion,1960-10-18,Autumn,2.5,-2.8,12.2,0.0,0.0,,,,,
37749,Qabala,1978-02-01,Winter,,,,0.0,,,,,,
03953,Tralee,2003-08-31,Summer,13.2,8.0,17.2,0.0,,,,,,
61701,Brikama,1992-11-21,Autumn,24.4,17.8,33.0,0.0,,,7.9,,,
03171,Edinburgh,2007-09-22,Autumn,12.9,8.9,17.8,0.5,,235.0,22.1,,1013.9,
D1964,Diekirch,1956-03-04,Spring,4.7,2.3,8.4,1.9,0.0,,,,,
15085,Bistrița,1981-08-19,Summer,17.3,8.6,22.2,0.0,,,,,,
57494,Wuhan,1971-05-12,Spring,21.7,15.3,27.4,0.0,,,,,,
87374,Paraná,2000-01-21,Summer,26.5,21.6,30.0,,,,,,,
48647,Putrajaya,1967-05-14,Spring,26.2,,,70.1,,,,,,
15450,Craiova,1988-03-16,Spring,11.4,1.2,17.4,0.0,,,,,,
07510,Bordeaux,1956-07-19,Summer,,14.0,18.9,41.3,,,,,,
37036,Cherkessk,1982-04-19,Spring,,,,14.3,,,,,,
60035,El Aaiún,1992-03-22,Spring,18.3,16.4,21.4,0.0,,,,,,
11120,Innsbruck,1934-11-04,Autumn,,-1.3,16.6,0.0,,,,,,
43003,Mumbai,2010-03-22,Spring,31.2,22.0,38.0,,,,,,,
48500,Prachuap Khiri Khan,1998-04-08,Spring,30.2,26.2,33.5,0.0,,,,,,
62760,Al-Fashir,1943-08-04,Summer,25.2,20.7,30.2,,,178.0,12.2,,1011.7,
68558,Quthing,1935-12-04,Summer,,,,0.8,,,,,,
07690,Monaco,2021-09-28,Autumn,21.4,18.2,24.4,0.0,,343.0,9.4,26.0,1018.7,
44292,Ulaanbaatar,2017-05-05,Spring,1.1,-6.0,7.3,,,,,,,
28952,Kostanay,1993-07-22,Summer,18.6,15.4,22.6,1.6,,,,,,
48477,Rayong,2003-03-03,Spring,30.1,27.5,33.5,0.0,,,,,,
08042,Santiago de Compostela,1962-12-09,Winter,,3.0,12.0,0.0,,,,,,
17237,Denizli,2021-03-31,Spring,7.7,3.4,14.7,4.9,,266.0,5.8,,1014.3,
76632,Pachuca,2018-09-04,Autumn,18.5,11.3,25.0,0.0,,,,,,
48665,Malacca City,1995-04-22,Spring,27.6,22.8,31.7,19.1,,,,,,
02485,Stockholm,1867-05-19,Spring,,,,0.1,,,,,,
72254,Austin,2014-11-21,Autumn,19.5,16.7,23.3,8.4,0.0,,7.9,,,
34922,Krasnodar,1975-02-28,Winter,-0.8,,7.0,2.3,,,,,,
10554,Erfurt,1997-09-11,Autumn,13.7,4.3,18.8,0.0,0.0,164.0,10.1,24.1,1015.1,612.0
16179,Perugia,1985-08-16,Summer,28.1,,33.0,,,,,,,
08048,Vila Real,2000-12-04,Winter,,12.4,17.8,11.1,,,,,,
60155,Casablanca,1960-06-22,Summer,21.4,20.0,23.9,,,,,,,
67215,Pemba,1983-07-26,Winter,24.3,15.5,27.8,0.0,,,,,,
60150,Meknes,1973-11-29,Autumn,11.0,7.0,17.0,0.0,,,,,,
16110,Trieste,1994-09-06,Autumn,23.5,,,0.0,,,,,,
41112,Abha,2020-02-02,Winter,13.8,8.5,19.5,,,197.0,10.1,,,
85406,Arica,1980-01-05,Summer,21.9,16.0,26.0,0.0,,,,,,
17190,Afyonkarahisar,1967-11-04,Autumn,10.0,,13.9,0.3,,,,,,
06680,Appenzell,1987-02-16,Winter,-12.3,-14.5,-9.5,1.2,3690.0,,,,,
85154,Trinidad,1986-11-12,Spring,20.3,13.0,32.2,0.0,,,,,,
36870,Almaty,2014-07-16,Summer,21.8,15.7,28.0,,,81.0,9.6,,,
72564,Cheyenne,2014-03-03,Spring,2.3,-2.1,10.6,0.0,0.0,255.0,23.0,,1014.5,
72428,Columbus,2003-09-07,Autumn,18.9,11.7,25.6,0.0,0.0,,2.9,,1018.7,0.0
91683,Suva,1981-03-01,Autumn,26.6,,,11.9,,,,,,
40296,Tafilah,2007-12-20,Winter,16.1,11.5,20.0,,,,,,,
48379,Phetchabun,1986-06-24,Summer,27.4,23.9,32.8,7.1,,,,,,
47016,Hyesan,2010-04-09,Spring,7.2,-1.6,13.8,,,,,,,
58606,Nanchang,2001-12-13,Winter,5.1,3.8,7.2,1.2,,,,,,
33946,Simferopol,1953-08-02,Summer,24.4,16.6,32.0,0.0,,,,,,
10162,Schwerin,1910-12-26,Winter,2.1,0.8,4.2,1.8,0.0,,,,991.0,
71964,Whitehorse,1971-01-30,Winter,,-34.4,-24.4,0.0,480.0,,,,,
42182,New Delhi,1967-01-13,Winter,,,,0.0,,,,,,
27906,Oryol,1950-06-12,Summer,,,,7.5,,,,,,
06770,Bellinzona,1912-03-02,Spring,,4.5,16.9,3.2,,,,,,
35671,Jezkazgan,1962-01-17,Winter,-21.9,,,,,,,,,
12942,Pécs,1943-05-28,Spring,,11.5,21.3,0.0,,,,,,
47016,Hyesan,1978-11-12,Autumn,-0.8,-9.0,10.0,0.0,,,,,,
44287,Bayankhongor,1995-02-14,Winter,-10.9,-17.9,,0.0,30.0,,,,,
27199,Kirov,1977-04-12,Spring,-3.8,-8.7,1.9,0.0,,,,,,
06720,Sion,2015-09-02,Autumn,19.2,15.2,24.2,0.0,0.0,,12.6,,1013.6,
62016,Misrata,1992-07-16,Summer,23.3,19.0,27.0,0.0,,,,,,
03171,Edinburgh,2009-09-28,Autumn,15.3,0.0,19.0,0.0,,269.0,30.5,,1019.0,
33429,Khmelnytskyi,2017-06-26,Summer,20.8,16.4,25.5,,,,,,,
67009,Antsiranana,1989-01-13,Summer,25.4,22.8,29.5,18.0,,,,,,
10162,Schwerin,1967-04-03,Spring,6.3,4.2,10.3,3.3,0.0,251.0,16.2,46.8,1009.6,258.0
42492,Patna,2018-01-28,Winter,15.1,7.2,23.0,,,,,,,
61257,Kayes,2012-04-10,Spring,38.7,26.2,41.7,0.0,,,,,,
43003,Mumbai,1964-10-07,Autumn,,,,0.0,,,,,,
33415,Ternopil,1978-10-08,Autumn,12.2,,16.0,0.0,,,,,,
06700,Geneva,1955-05-01,Spring,18.8,8.9,25.0,,,,,,,
07005,Amiens,2022-03-08,Spring,4.6,-1.4,10.7,0.0,,118.0,16.2,44.0,1017.5,
D6217,St. George's,2012-03-07,Spring,3.0,-2.9,8.9,3.0,0.0,,,,,
47762,Kitakyūshū,2009-08-31,Summer,25.3,,29.8,0.0,,,,,,
72254,Austin,1967-05-25,Spring,,15.6,29.4,0.0,0.0,,,,,708.0
01465,Arendal,1968-02-25,Winter,,-3.6,1.0,0.0,,,,,,
60531,Tlemcen,1995-10-16,Autumn,18.9,12.5,26.5,,,,,,,
10091,Malmö,2000-01-13,Winter,-1.7,-2.1,0.4,0.0,0.0,215.0,24.8,46.8,1020.9,0.0
D3137,Mainz,1976-12-17,Winter,-2.2,-3.8,-1.4,0.0,10.0,,,,,
07335,Poitiers,1998-01-10,Winter,8.8,1.8,,0.0,,,,,,
12843,Budapest,1998-02-28,Winter,9.8,2.5,16.4,0.0,,,,,,
60419,Constantine,1987-10-26,Autumn,22.3,,30.7,,,,,,,
72422,Frankfort,1934-10-23,Autumn,,7.2,22.2,0.0,0.0,,,,,
34949,Stavropol,1999-04-07,Spring,4.2,-2.3,13.4,0.0,,,,,,
72226,Montgomery,2011-03-08,Spring,13.9,5.6,21.7,3.0,,97.0,16.2,,1019.9,
33631,Uzhhorod,1948-12-22,Winter,-12.3,-16.5,-9.3,1.6,,,,,,
23933,Khanty-Mansiysk,2016-02-08,Winter,-12.4,-18.1,-10.7,1.0,610.0,,4.4,,,
40265,Mafraq,1987-08-11,Summer,27.7,12.0,37.4,0.0,,,,,,
26124,Haapsalu,2000-12-09,Winter,6.1,3.6,8.2,5.8,,,,,,
33902,Kherson,1987-01-15,Winter,-8.7,-10.9,,0.3,20.0,,,,,
76525,Zacatecas,2022-06-10,Summer,18.0,10.7,25.2,0.0,,109.0,15.5,,1015.2,
14654,Sarajevo,1925-10-02,Autumn,,11.0,21.2,4.7,,,,,,
81225,Onverwacht,2013-08-02,Summer,25.8,,,49.0,,,,,,
40007,Idlib,2012-02-26,Winter,9.3,1.6,15.3,,,,8.5,,,
43295,Bangalore,1983-06-01,Summer,27.9,22.5,33.9,0.0,,,,,,
08015,Oviedo,2004-08-20,Summer,16.0,12.4,21.2,3.9,,,,,,
04030,Reykjavík,1976-01-26,Winter,-0.3,-2.9,3.2,3.5,,,,,,
26603,Kaliningrad,1959-07-16,Summer,16.2,13.9,,0.0,,,,,,
56778,Kunming,2015-09-20,Autumn,18.9,16.0,22.7,,,212.0,13.4,,,
42273,Nepalgunj,1902-07-15,Summer,,,,0.0,,,,,,
38683,Bukhara,1980-10-07,Autumn,12.3,,21.0,,,,,,,
36870,Almaty,2023-05-06,Spring,11.5,4.4,17.3,0.0,,56.0,12.8,,1019.9,
47632,Gifu,1983-10-03,Autumn,,15.7,28.1,0.0,,,,,,
10361,Magdeburg,2022-03-13,Spring,5.8,-1.6,13.7,0.0,0.0,122.0,10.1,34.2,1019.8,620.0
40375,Tabuk,1977-09-19,Autumn,28.0,19.0,38.0,,,,,,,
40831,Basra,2007-07-17,Summer,34.2,25.2,42.2,0.0,,,,,,
87222,San Fernando del Valle de Catamarca,2022-05-25,Autumn,13.2,5.3,24.0,0.4,,212.0,10.5,,1016.4,
60765,Gabès,2014-06-15,Summer,29.4,,,,,,,,,
72694,Salem,1964-07-11,Summer,,14.4,36.1,0.0,0.0,,,,,
68546,Mafeteng,2015-03-26,Autumn,17.1,12.1,26.7,16.0,,,,,,
16253,Naples,1988-02-26,Winter,6.1,,,,,,,,,
40437,Riyadh,2012-06-18,Summer,37.2,27.5,45.5,,,,10.0,,,
84515,Pucallpa,1983-10-11,Spring,25.4,21.0,32.0,0.0,,,,,,
37472,Makhachkala,1946-01-23,Winter,-10.4,-11.2,-8.4,0.8,,,,,,
72469,Denver,2023-06-12,Summer,14.4,11.6,18.3,2.8,,67.0,13.7,,1012.1,
80094,Bucaramanga,2006-07-30,Summer,22.2,,,1.0,,,,,,
40856,Zahedan,1992-10-02,Autumn,19.4,9.0,29.4,0.0,,,,,,
33325,Zhytomyr,2005-04-29,Spring,11.2,8.0,17.1,,,,,,,
91753,Mata-Utu,1990-06-03,Winter,27.6,26.0,30.1,0.0,,,,,,
61090,Zinder,1975-03-03,Spring,,18.8,26.6,0.0,,,,,,
07149,Paris,1989-09-17,Autumn,19.8,13.9,26.8,0.0,,,,,,
02590,Visby,1889-02-14,Winter,,-4.5,0.0,8.0,,,,,,
40153,Nazareth,1985-10-13,Autumn,15.6,12.0,18.8,0.0,,,,,,
47101,Chuncheon,2020-06-20,Summer,25.5,18.4,30.6,0.0,,308.0,8.2,,1010.1,
08330,Mérida,1956-02-22,Winter,,4.6,12.3,17.7,,,,,,
76743,Villahermosa,2020-07-24,Summer,27.1,25.0,34.5,0.0,,88.0,4.5,,1011.0,
44212,Ulaangom,1972-11-13,Autumn,,-11.4,-0.6,0.0,,,,,,
78711,Puerto Lempira,1995-05-18,Spring,29.2,,,,,,,,,
37958,Kapan,1972-12-08,Winter,,,,0.0,,,,,,
25913,Magadan,1959-04-13,Spring,-3.7,-6.5,-0.6,0.0,,,,,,
07650,Marseille,1958-11-22,Autumn,14.3,7.4,16.9,7.8,,,,,,
62435,Kharga Oasis,2008-03-05,Spring,21.3,10.2,31.6,,,,,,,
37801,Gavar,1979-11-30,Autumn,,-4.6,2.2,7.6,,,,,,
17022,Zonguldak,2019-08-23,Summer,25.9,21.9,26.8,0.0,,221.0,8.1,,1016.2,
02433,Falun,2018-02-13,Winter,,-1.9,1.2,0.0,680.0,,,,,
60467,M'Sila,2008-08-19,Summer,35.2,28.5,41.1,0.0,,,,,,
84377,Iquitos,1996-10-09,Spring,25.1,20.4,32.0,4.1,,,2.1,,1013.6,
28676,Petropavl,1985-12-11,Winter,-21.0,-23.9,-18.4,0.0,,,,,,
03973,Roscommon,1930-07-03,Summer,15.7,13.9,17.8,,,,,,,
17116,Bursa,2012-11-30,Autumn,20.8,16.7,22.2,0.0,,183.0,22.1,,1010.6,
57687,Changsha,2013-08-14,Summer,33.3,,,0.0,,,,,,
34737,Rostov-on-Don,1965-11-08,Autumn,,,,2.2,,,,,,
42840,Daman,1948-12-03,Winter,,,,0.0,,,,,,
84515,Pucallpa,1985-08-27,Winter,28.6,23.3,,,,,,,,
64387,Bujumbura,1997-09-30,Spring,24.7,17.6,31.0,0.0,,,,,,
64501,Port-Gentil,1985-01-19,Summer,27.9,,30.2,,,,,,,
48400,Nakhon Sawan,1956-12-10,Winter,21.8,14.1,27.9,0.0,,,,,,
23205,Naryan-Mar,1939-09-29,Autumn,-1.0,-2.5,1.2,0.1,,,,,,
06700,Geneva,1996-02-08,Winter,0.6,-1.3,2.2,0.7,40.0,,,,,
48569,Satun,1979-02-02,Winter,27.1,,32.8,0.0,,,,,,
38339,Taraz,1998-07-21,Summer,16.3,,,0.0,,,,,,
72551,Lincoln,1977-11-03,Autumn,8.7,1.7,16.1,0.0,0.0,,14.1,42.5,1018.8,624.0
72681,Boise,1945-04-09,Spring,,-4.4,8.3,0.0,0.0,,,,,
28224,Perm,1964-02-02,Winter,-11.4,-12.3,-10.3,0.6,,,,,,
68546,Mafeteng,1954-07-24,Winter,,,,0.0,,,,,,
78762,Alajuela,1990-01-07,Winter,23.0,17.7,29.0,0.3,,,,,,
93309,New Plymouth,2022-01-10,Summer,19.6,14.1,24.0,0.0,,286.0,12.5,,1021.2,
96253,Bengkulu,1974-05-29,Autumn,28.0,,,,,,,,,
61257,Kayes,2020-05-15,Spring,38.3,34.0,43.5,,,,,,,
68014,Tsumeb,1974-01-03,Summer,,,,5.0,,,,,,
72401,Richmond,1972-08-30,Summer,,18.9,30.0,0.0,0.0,,,,,786.0
57816,Gui​yang,1975-11-18,Autumn,9.1,8.2,10.3,3.8,,,,,,
40180,Ramla,1977-03-21,Spring,15.2,6.0,26.0,,,,,,,
65592,Harper,2003-09-05,Autumn,24.7,22.6,28.4,17.0,,,,,,
65361,Sokodé,2006-05-13,Spring,26.4,23.8,32.2,,,,,,,
06720,Sion,1966-08-03,Summer,18.6,14.0,27.5,1.4,0.0,,,,,
82193,Belém,2003-08-22,Winter,27.4,24.0,32.0,0.0,,47.0,9.6,,,
67335,Xai-Xai,1987-09-18,Spring,,15.0,23.5,5.5,,,,,,
40296,Tafilah,1995-12-21,Winter,15.9,11.4,22.0,0.0,,,,,,
48480,Chanthaburi,2013-10-25,Autumn,27.2,23.7,33.0,,,,,,,
15090,Iași,1952-09-26,Autumn,17.7,,26.1,,,,,,,
60020,Santa Cruz de Tenerife,1980-04-12,Spring,20.7,16.8,25.4,0.0,,,,,,
70381,Juneau,1971-12-03,Winter,,-2.2,-0.6,0.3,229.0,,,42.5,,24.0
28698,Omsk,1993-08-29,Summer,15.3,11.2,21.5,3.2,,,,,,
02433,Falun,1912-04-25,Spring,,1.8,17.4,0.0,,,,,,
40405,Buraidah,2017-01-18,Winter,18.1,9.6,26.5,,,,,,1017.3,
84472,Cajamarca,1997-10-18,Spring,17.7,8.8,,,,,,,,
42647,Gandhinagar,1949-11-25,Autumn,,,,0.0,,,,,,
34535,Luhansk,1964-06-29,Summer,,,,0.0,,,,,,
78016,Hamilton,1988-12-10,Winter,18.8,16.1,21.1,16.0,0.0,295.0,27.8,68.4,1011.4,
63471,Djibouti,1969-10-13,Autumn,,18.0,32.0,0.0,,,,,,
10929,Frauenfeld,2010-11-22,Autumn,3.3,2.2,3.9,3.6,0.0,280.0,7.2,22.0,1001.5,0.0
33008,Brest,1985-06-03,Summer,17.5,14.1,21.5,0.6,,,,,,
33393,Lviv,1981-10-13,Autumn,5.5,3.2,8.1,2.9,,,,,,
40416,Dammam,1983-12-15,Winter,15.8,9.8,22.1,,,311.0,18.1,,,
07630,Toulouse,2004-11-15,Autumn,3.2,0.8,6.5,0.0,,,,,,
68438,Kimberley,1945-04-25,Autumn,,10.1,25.7,0.0,,,,,,
71200,Victoria,1900-06-05,Summer,,10.6,14.4,6.6,,,,,,
67005,Moroni,1987-07-13,Winter,25.8,22.9,28.3,0.0,,,,,,
71863,Regina,1949-04-29,Spring,,5.6,31.7,0.3,,,,,,
41194,Dubai,1999-01-13,Winter,21.7,15.5,27.2,,,,,,,
72414,Charleston,1968-12-07,Winter,,-7.8,1.7,1.0,0.0,,,,,
17170,Van,1953-07-09,Summer,,10.4,27.6,,,,,,,
72694,Salem,1954-12-02,Winter,,-2.8,5.0,0.0,0.0,,,,,
60531,Tlemcen,2007-05-28,Spring,18.7,13.0,24.5,0.0,,,13.1,,,
78482,Barahona,2009-04-18,Spring,26.8,21.0,32.0,,,,,,,
37699,Ashtarak,1991-06-09,Summer,,,,1.6,,,,,,
96471,Kota Kinabalu,2001-11-03,Autumn,26.1,23.9,31.2,2.0,,,,,,
43473,Badulla,1991-05-10,Spring,,11.4,24.2,,,,,,,
64387,Kigali,2014-05-12,Autumn,20.1,,27.1,5.1,,,,,,
15552,Varna,1959-11-08,Autumn,12.6,11.1,,,,,,,,
65502,Ouahigouya,2016-08-02,Summer,29.8,26.5,33.7,,,,,,,
68110,Windhoek,1957-04-08,Autumn,,,,0.0,,,,,,
28224,Perm,1973-04-09,Spring,5.9,-1.5,11.9,0.0,,,,,,
58321,Hefei,1967-10-06,Autumn,18.0,11.8,26.2,0.0,,,,,,
38954,Fayzabad,1993-08-03,Summer,23.2,18.6,29.2,0.0,,,,,,
37735,Goranboy,1944-02-20,Winter,6.3,4.0,12.0,0.0,,,,,,
65578,Abidjan,2016-03-26,Spring,29.2,26.5,32.0,,,214.0,11.0,,,
11240,Graz,2011-07-21,Summer,19.7,14.1,24.9,0.0,,,10.4,,,
60535,Djelfa,1973-03-04,Spring,3.4,-5.0,12.0,,,,,,,
98425,Manila,2000-08-06,Summer,26.1,,29.5,0.0,,,,,,
40706,Tabriz,1955-12-22,Winter,,-5.0,8.0,,,,,,,
33393,Lviv,1950-09-20,Autumn,11.2,5.9,17.2,0.9,,,,,,
17040,Rize,1977-05-28,Spring,,13.7,20.4,,,,,,,
47101,Chuncheon,1977-08-19,Summer,22.0,15.0,30.0,0.0,,,,,,
15480,Constanța,2010-11-28,Autumn,11.1,8.2,12.9,0.0,,,,,1016.9,
87623,Santa Rosa,1968-11-08,Spring,20.6,13.3,25.1,17.0,,,,,,
68558,Quthing,1943-05-01,Autumn,,,,0.0,,,,,,
58847,Fuzhou,1971-03-18,Spring,14.4,11.2,20.4,0.0,,,,,,
47058,Pyongyang,1963-11-18,Autumn,9.4,,13.9,0.0,,,,,,
03969,Dublin,2016-04-23,Spring,6.4,1.0,12.9,0.0,,335.0,12.6,,1024.8,
42147,Dadeldhura,2017-06-05,Summer,25.2,19.0,28.9,,,,,,,
63471,Harar,1989-09-11,Autumn,27.3,21.7,,0.0,,,,,,
76775,Oaxaca de Juárez,2011-11-01,Autumn,17.0,,,0.0,,,,,,
50953,Harbin,1978-05-25,Spring,17.0,8.5,25.4,0.6,,,,,,
72408,Trenton,1977-12-03,Winter,4.5,-1.1,10.0,0.0,0.0,,12.6,44.3,1010.4,156.0
72353,Oklahoma City,1977-01-28,Winter,-5.0,-11.7,3.9,0.0,0.0,,26.9,68.4,1021.4,624.0
10865,Munich,1961-09-29,Autumn,19.5,13.0,25.7,0.0,0.0,,,,,588.0
48848,Đồng Hới,1978-11-04,Autumn,20.5,20.0,,,,,,,,
72546,Des Moines,1987-11-15,Autumn,11.4,10.0,13.3,15.0,0.0,125.0,17.3,38.9,1012.7,17.0
11858,Tatabánya,1967-01-12,Winter,,-7.4,2.4,0.0,,,,,,
68312,Keetmanshoop,1984-03-05,Autumn,32.5,22.0,40.6,0.0,,,,,,
15310,Galați,1971-04-22,Spring,,2.3,21.2,0.0,,,,,,
26730,Vilnius,1902-12-10,Winter,-7.9,-9.0,-7.4,0.0,,,,,,
80407,Maracaibo,2005-02-14,Winter,26.6,23.6,,0.0,,,,,,
61291,Bamako,1993-02-09,Winter,25.8,,35.5,,,,,,,
67323,Maxixe,1987-08-06,Winter,,13.8,22.3,0.0,,,,,,
82193,Belém,2008-05-16,Autumn,26.9,23.7,32.2,2.0,,,5.3,,,
10400,Düsseldorf,1987-10-18,Autumn,12.3,8.3,16.6,0.0,0.0,158.0,16.2,43.9,1022.7,546.0
48407,Ubon Ratchathani,1963-08-13,Summer,29.7,24.4,33.5,0.0,,,,,,
72401,Richmond,1959-06-04,Summer,,15.6,27.2,0.0,0.0,,,25.9,,
02433,Falun,1872-10-31,Autumn,,,,0.0,,,,,,
43333,Port Blair,1965-12-07,Winter,,,,10.5,,,,,,
61272,Ségou,1998-12-11,Winter,24.6,17.5,31.0,,,,,,,
27485,Yoshkar-Ola,1954-03-10,Spring,-6.9,-15.2,2.4,0.0,,,,,,
40766,Kermanshah,1966-10-24,Autumn,,9.0,15.0,,,,,,,
47815,Ōita,2006-01-29,Winter,8.8,-0.2,11.5,0.0,,,,,,
14445,Šibenik,1957-09-08,Autumn,,20.5,28.0,0.0,,,,,,
